Datum,Dag,Plaats,Container,Klantnaam,Aantal Containers
2023-04-06,Thursday,Ede,10m3,Bedrijf_1,1
2023-04-14,Friday,Ede,6m3,webshop,1
2023-03-04,Saturday,Heidenhoek,3m3,Bedrijf_2,1
2023-08-12,Saturday,Vondelingenplaat Rotterdam,10m3,webshop,1
2023-06-13,Tuesday,Zandvoort,3m3,webshop,1
2023-11-02,Thursday,Breedeweg,6m3,Bedrijf_2,1
2023-10-21,Saturday,Veenendaal,6m3,Bedrijf_2,1
2023-01-17,Tuesday,Veenendaal,6m3,Bedrijf_2,1
2023-05-03,Wednesday,Ede,6m3,Bedrijf_1,1
2023-04-07,Friday,Dijkhoek,6m3,Bedrijf_1,1
2023-11-11,Saturday,Utrecht,10m3,Bedrijf_1,1
2023-08-02,Wednesday,Bussel,3m3,Bedrijf_2,1
2023-11-17,Friday,Trent,10m3,Bedrijf_2,1
2023-10-23,Monday,Stegerveld,6m3,webshop,1
2023-12-04,Monday,Renkum,10m3,Bedrijf_1,1
2023-02-13,Monday,Veenendaal,10m3,Bedrijf_1,1
2023-07-31,Monday,Ede,10m3,Bedrijf_1,1
2023-06-12,Monday,Ede,10m3,Bedrijf_2,1
2023-11-29,Wednesday,Acht,3m3,Bedrijf_2,1
2023-10-31,Tuesday,Azewijn,10m3,Bedrijf_2,1
2023-05-26,Friday,Achterwetering,6m3,Bedrijf_2,1
2023-11-13,Monday,Emminkhuizen,3m3,Bedrijf_2,1
2023-11-23,Thursday,Veenendaal,6m3,webshop,1
2023-03-20,Monday,Ede,10m3,Bedrijf_2,1
2023-10-21,Saturday,Ede,3m3,Bedrijf_2,1
2023-09-06,Wednesday,Renkum,6m3,Bedrijf_2,1
2023-11-13,Monday,Fort,10m3,webshop,1
2023-02-01,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2023-12-28,Thursday,Nederhemert,10m3,webshop,1
2023-09-14,Thursday,Spekhoek,10m3,Bedrijf_1,1
2023-12-18,Monday,Hierden,3m3,Bedrijf_2,1
2023-04-12,Wednesday,Kerk-Avezaath,6m3,Bedrijf_1,1
2023-01-07,Saturday,Kekerdom,6m3,webshop,1
2023-12-14,Thursday,Westbroek,6m3,Bedrijf_1,1
2023-01-05,Thursday,Benedeneind,10m3,webshop,1
2023-09-26,Tuesday,Sinderen,6m3,Bedrijf_1,1
2023-09-05,Tuesday,Renkum,6m3,webshop,1
2023-07-31,Monday,Lingsfort,6m3,Bedrijf_2,1
2023-05-08,Monday,Voskuil,6m3,webshop,1
2023-12-22,Friday,Gramsbergen,6m3,webshop,1
2023-03-17,Friday,Renkum,3m3,Bedrijf_2,1
2023-05-05,Friday,Renkum,10m3,Bedrijf_2,1
2023-05-29,Monday,Breehees,6m3,Bedrijf_2,1
2023-05-29,Monday,Wilderhof,10m3,Bedrijf_2,1
2023-08-31,Thursday,Kolthoorn,10m3,webshop,1
2023-06-10,Saturday,Ede,10m3,Bedrijf_2,1
2023-02-01,Wednesday,Utrecht,10m3,Bedrijf_1,1
2023-01-09,Monday,Huissen,3m3,Bedrijf_1,1
2023-07-25,Tuesday,Utrecht,10m3,Bedrijf_1,1
2023-12-19,Tuesday,Wâlterswâld / Wouterswoude,3m3,webshop,1
2023-03-17,Friday,Ede,10m3,webshop,1
2023-03-27,Monday,Ede,10m3,Bedrijf_2,1
2023-09-27,Wednesday,Oud-Maarsseveen,10m3,Bedrijf_1,1
2023-12-06,Wednesday,Beerschoten,10m3,Bedrijf_2,1
2023-07-18,Tuesday,Westhem / Westhim,6m3,Bedrijf_2,1
2023-11-11,Saturday,Ede,6m3,Bedrijf_2,1
2023-10-11,Wednesday,Utrecht,3m3,Bedrijf_2,1
2023-03-13,Monday,Ede,3m3,Bedrijf_1,1
2023-11-09,Thursday,Krimpen aan de Lek,10m3,Bedrijf_1,1
2023-03-02,Thursday,Veenendaal,3m3,Bedrijf_2,1
2023-12-09,Saturday,Ede,10m3,webshop,1
2023-02-04,Saturday,Utrecht,3m3,webshop,1
2023-12-04,Monday,Leerbroek,6m3,Bedrijf_1,1
2023-03-10,Friday,Ede,10m3,Bedrijf_1,1
2023-11-04,Saturday,Veenendaal,6m3,Bedrijf_1,1
2023-02-06,Monday,Ede,10m3,webshop,1
2023-02-24,Friday,Veenendaal,10m3,Bedrijf_2,1
2023-10-17,Tuesday,Heelsum,10m3,Bedrijf_2,1
2023-11-10,Friday,Ellerhuizen,10m3,Bedrijf_1,1
2023-03-11,Saturday,Renkum,10m3,Bedrijf_1,1
2023-06-20,Tuesday,Utrecht,6m3,webshop,1
2023-11-20,Monday,Renkum,6m3,Bedrijf_2,1
2023-11-30,Thursday,Darthuizen,3m3,Bedrijf_1,1
2023-11-10,Friday,Hupsel,3m3,Bedrijf_1,1
2023-09-19,Tuesday,Schoonrewoerd,10m3,Bedrijf_1,1
2023-03-22,Wednesday,Heerjansdam,10m3,Bedrijf_2,1
2023-02-18,Saturday,Ede,6m3,Bedrijf_2,1
2023-06-27,Tuesday,Blankenberg,10m3,webshop,1
2023-10-02,Monday,Utrecht,10m3,webshop,1
2023-07-22,Saturday,Utrecht,3m3,Bedrijf_2,1
2023-07-28,Friday,Polsbroek,10m3,Bedrijf_1,1
2023-06-13,Tuesday,Ede,3m3,Bedrijf_2,1
2023-10-23,Monday,Veenendaal,6m3,Bedrijf_2,1
2023-03-20,Monday,Renkum,6m3,webshop,1
2023-03-24,Friday,Soestdijk,6m3,Bedrijf_1,1
2023-02-10,Friday,Ool,10m3,Bedrijf_2,1
2023-06-12,Monday,Renkum,6m3,webshop,1
2023-05-16,Tuesday,Amersfoort,10m3,Bedrijf_1,1
2023-10-13,Friday,Ede,6m3,Bedrijf_1,1
2023-03-15,Wednesday,Musschendorp,3m3,webshop,1
2023-11-15,Wednesday,Diefdijk,3m3,Bedrijf_1,1
2023-05-19,Friday,Ede,3m3,Bedrijf_1,1
2023-11-15,Wednesday,t Laar,6m3,Bedrijf_2,1
2023-01-25,Wednesday,Ede,3m3,webshop,1
2023-09-18,Monday,Utrecht,6m3,Bedrijf_2,1
2023-11-04,Saturday,Utrecht,3m3,Bedrijf_2,1
2023-02-24,Friday,Woeste Hoeve,3m3,Bedrijf_2,1
2023-04-26,Wednesday,Veenendaal,10m3,Bedrijf_2,1
2023-10-23,Monday,Ede,10m3,Bedrijf_1,1
2023-11-24,Friday,Huinen,6m3,Bedrijf_2,1
2023-12-25,Monday,Horst,6m3,Bedrijf_1,1
2023-01-18,Wednesday,Ede,6m3,Bedrijf_2,1
2023-12-15,Friday,Utrecht,10m3,Bedrijf_2,1
2023-09-08,Friday,Utrecht,6m3,Bedrijf_2,1
2023-09-16,Saturday,Utrecht,3m3,Bedrijf_2,1
2023-12-06,Wednesday,Renkum,6m3,Bedrijf_2,1
2023-02-16,Thursday,Renkum,6m3,Bedrijf_2,1
2023-08-14,Monday,Utrecht,3m3,Bedrijf_1,1
2023-11-08,Wednesday,Ede,10m3,Bedrijf_2,1
2023-07-12,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2023-03-10,Friday,Veenendaal,3m3,Bedrijf_2,1
2023-01-16,Monday,Beetsterzwaag / Beetstersweach,10m3,Bedrijf_2,1
2023-10-04,Wednesday,Rinsumageast / Rinsumageest,6m3,Bedrijf_2,1
2023-03-28,Tuesday,Mastwijk,6m3,Bedrijf_1,1
2023-05-25,Thursday,Leuvenum,10m3,Bedrijf_1,1
2023-11-03,Friday,Ede,3m3,Bedrijf_1,1
2023-12-14,Thursday,Zijderveld,10m3,Bedrijf_1,1
2023-12-25,Monday,De Birkt,6m3,webshop,1
2023-01-11,Wednesday,Veenendaal,6m3,Bedrijf_2,1
2023-09-22,Friday,Ede,10m3,Bedrijf_1,1
2023-06-09,Friday,Ede,3m3,Bedrijf_1,1
2023-07-19,Wednesday,Veenendaal,3m3,Bedrijf_2,1
2023-04-28,Friday,Veenendaal,6m3,Bedrijf_2,1
2023-09-01,Friday,Hummelo,6m3,Bedrijf_2,1
2023-04-27,Thursday,Smakt,6m3,Bedrijf_2,1
2023-05-04,Thursday,Vledderhuizen,6m3,Bedrijf_1,1
2023-05-29,Monday,Veenendaal,6m3,Bedrijf_2,1
2023-08-19,Saturday,Renkum,10m3,Bedrijf_2,1
2023-09-08,Friday,Renkum,6m3,webshop,1
2023-03-06,Monday,Hattem,6m3,Bedrijf_2,1
2023-04-18,Tuesday,Renkum,10m3,Bedrijf_1,1
2023-10-11,Wednesday,Utrecht,3m3,Bedrijf_1,1
2023-11-16,Thursday,Gendt,3m3,Bedrijf_1,1
2023-11-30,Thursday,Geldermalsen,6m3,Bedrijf_2,1
2023-07-05,Wednesday,Veenendaal,3m3,Bedrijf_2,1
2023-06-13,Tuesday,Vinkwijk,6m3,Bedrijf_1,1
2023-03-21,Tuesday,Veenendaal,3m3,Bedrijf_2,1
2023-01-05,Thursday,Ede,3m3,Bedrijf_2,1
2023-04-19,Wednesday,Nederwoud,3m3,Bedrijf_1,1
2023-12-19,Tuesday,Schoterzijl / Skoattersyl,3m3,Bedrijf_1,1
2023-01-10,Tuesday,Barchem,3m3,Bedrijf_1,1
2023-01-05,Thursday,Snorrenhoef,10m3,Bedrijf_2,1
2023-06-29,Thursday,Oud-Leusden,6m3,webshop,1
2023-05-24,Wednesday,Zevender,10m3,webshop,1
2023-05-03,Wednesday,Voskuil,6m3,Bedrijf_2,1
2023-11-29,Wednesday,Medler,3m3,Bedrijf_2,1
2023-08-22,Tuesday,Renkum,3m3,Bedrijf_1,1
2023-06-22,Thursday,Utrecht,3m3,Bedrijf_1,1
2023-07-26,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2023-04-01,Saturday,Renkum,10m3,Bedrijf_2,1
2023-03-08,Wednesday,Utrecht,6m3,Bedrijf_2,1
2023-08-01,Tuesday,Nieuwlande,3m3,Bedrijf_1,1
2023-03-21,Tuesday,t Goy,10m3,Bedrijf_1,1
2023-01-12,Thursday,De Veenhuis,10m3,webshop,1
2023-11-21,Tuesday,Leuth,6m3,Bedrijf_1,1
2023-10-09,Monday,Wierhuizen,6m3,Bedrijf_2,1
2023-12-19,Tuesday,De Ryp / De Rijp,6m3,Bedrijf_1,1
2023-08-24,Thursday,Rozendaal,6m3,Bedrijf_1,1
2023-11-15,Wednesday,Ede,10m3,Bedrijf_1,1
2023-09-25,Monday,Renkum,6m3,Bedrijf_2,1
2023-10-26,Thursday,Utrecht,10m3,Bedrijf_2,1
2023-06-09,Friday,De Bosjes,10m3,webshop,1
2023-03-04,Saturday,Veenendaal,6m3,Bedrijf_1,1
2023-02-25,Saturday,Ede,3m3,Bedrijf_1,1
2023-09-08,Friday,t Zand,3m3,Bedrijf_1,1
2023-03-16,Thursday,Utrecht,10m3,Bedrijf_1,1
2023-05-11,Thursday,Utrecht,10m3,Bedrijf_1,1
2023-06-03,Saturday,Hagestein,3m3,Bedrijf_2,1
2023-01-17,Tuesday,Utrecht,3m3,webshop,1
2023-02-21,Tuesday,Utrecht,10m3,webshop,1
2023-09-21,Thursday,Wolbert,10m3,Bedrijf_1,1
2023-07-07,Friday,Ede,6m3,Bedrijf_1,1
2023-07-07,Friday,Boshoek,6m3,Bedrijf_2,1
2023-10-28,Saturday,Zetten,6m3,Bedrijf_2,1
2023-11-23,Thursday,Bussloo,10m3,Bedrijf_1,1
2023-03-28,Tuesday,Nigtevecht,10m3,Bedrijf_2,1
2023-09-22,Friday,Zwingelspaan,10m3,Bedrijf_1,1
2023-04-26,Wednesday,Utrecht,3m3,Bedrijf_2,1
2023-06-05,Monday,Utrecht,10m3,webshop,1
2023-08-24,Thursday,Utrecht,6m3,webshop,1
2023-05-29,Monday,Veenendaal,6m3,Bedrijf_2,1
2023-03-15,Wednesday,Lengel,6m3,webshop,1
2023-06-28,Wednesday,De Rand,10m3,Bedrijf_2,1
2023-11-24,Friday,Leuvenheim,3m3,Bedrijf_1,1
2023-01-04,Wednesday,Veenendaal,6m3,Bedrijf_2,1
2023-08-26,Saturday,Veenendaal,3m3,webshop,1
2023-06-10,Saturday,Ede,6m3,Bedrijf_1,1
2023-01-10,Tuesday,Lutterveld,6m3,Bedrijf_1,1
2023-03-09,Thursday,Veenendaal,10m3,webshop,1
2023-06-28,Wednesday,Nederbiel,3m3,Bedrijf_2,1
2023-11-14,Tuesday,Enspijk,6m3,webshop,1
2023-12-04,Monday,Blankenberg,3m3,Bedrijf_2,1
2023-01-24,Tuesday,Veenendaal,10m3,Bedrijf_1,1
2023-07-19,Wednesday,Westknollendam,10m3,Bedrijf_2,1
2023-03-29,Wednesday,Veenendaal,10m3,Bedrijf_1,1
2023-12-29,Friday,Ede,10m3,Bedrijf_2,1
2023-06-26,Monday,Snorrenhoef,10m3,Bedrijf_1,1
2023-08-15,Tuesday,Utrecht,10m3,Bedrijf_1,1
2023-08-05,Saturday,Veenendaal,6m3,Bedrijf_1,1
2023-11-27,Monday,Ede,10m3,webshop,1
2023-08-17,Thursday,Wamel,3m3,webshop,1
2023-04-04,Tuesday,Schependom,6m3,Bedrijf_2,1
2023-05-26,Friday,Renkum,10m3,Bedrijf_1,1
2023-10-27,Friday,Renkum,10m3,Bedrijf_1,1
2023-03-25,Saturday,Ede,3m3,Bedrijf_1,1
2023-02-20,Monday,Ede,6m3,Bedrijf_2,1
2023-10-24,Tuesday,Eekt,10m3,Bedrijf_2,1
2023-03-08,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2023-09-04,Monday,Heuven,3m3,Bedrijf_1,1
2023-08-26,Saturday,Hoeven,10m3,Bedrijf_1,1
2023-05-04,Thursday,Ede,6m3,Bedrijf_2,1
2023-09-15,Friday,Renkum,10m3,Bedrijf_2,1
2023-05-31,Wednesday,Mossel,10m3,Bedrijf_1,1
2023-09-04,Monday,Renkum,3m3,Bedrijf_2,1
2023-10-30,Monday,Hillegom,10m3,Bedrijf_1,1
2023-07-22,Saturday,Utrecht,6m3,webshop,1
2023-11-16,Thursday,Ede,10m3,Bedrijf_1,1
2023-02-27,Monday,De Wopereis,6m3,Bedrijf_1,1
2023-02-22,Wednesday,Harmelen,10m3,webshop,1
2023-12-04,Monday,Ede,6m3,Bedrijf_1,1
2023-07-12,Wednesday,Veenendaal,3m3,Bedrijf_1,1
2023-09-13,Wednesday,Goingarijp / Goaiïngaryp,10m3,Bedrijf_1,1
2023-07-27,Thursday,Renkum,3m3,Bedrijf_1,1
2023-05-31,Wednesday,Veenendaal,10m3,Bedrijf_2,1
2023-10-21,Saturday,Rome,3m3,Bedrijf_2,1
2023-06-20,Tuesday,Ede,10m3,Bedrijf_1,1
2023-12-29,Friday,Ede,6m3,Bedrijf_1,1
2023-09-27,Wednesday,Renkum,6m3,webshop,1
2023-06-21,Wednesday,Molenbuurt,3m3,Bedrijf_1,1
2023-05-25,Thursday,Bakhuisbos,3m3,Bedrijf_1,1
2023-06-19,Monday,Quatre Bras,10m3,webshop,1
2023-11-01,Wednesday,Darthuizen,10m3,Bedrijf_1,1
2023-07-24,Monday,Boschheurne,3m3,Bedrijf_1,1
2023-01-06,Friday,Utrecht,10m3,webshop,1
2023-10-07,Saturday,Achttienhoven,10m3,webshop,1
2023-01-25,Wednesday,Renkum,10m3,Bedrijf_1,1
2023-12-25,Monday,Boslust,3m3,Bedrijf_2,1
2023-05-13,Saturday,Utrecht,3m3,Bedrijf_1,1
2023-10-25,Wednesday,Renkum,10m3,webshop,1
2023-06-05,Monday,Ede,6m3,Bedrijf_1,1
2023-05-29,Monday,Renkum,6m3,Bedrijf_2,1
2023-07-04,Tuesday,Utrecht,10m3,Bedrijf_2,1
2023-02-17,Friday,Ede,3m3,Bedrijf_2,1
2023-10-16,Monday,Utrecht,6m3,webshop,1
2023-12-01,Friday,Ede,3m3,Bedrijf_1,1
2023-12-25,Monday,Nieuwstadt,10m3,webshop,1
2023-04-29,Saturday,De Birkt,10m3,Bedrijf_1,1
2023-11-07,Tuesday,Neerijnen,10m3,Bedrijf_1,1
2023-07-03,Monday,Veenendaal,10m3,Bedrijf_1,1
2023-12-01,Friday,Geesteren,6m3,Bedrijf_1,1
2023-12-21,Thursday,Veenendaal,6m3,Bedrijf_2,1
2023-01-27,Friday,Veenendaal,10m3,Bedrijf_1,1
2023-11-13,Monday,Veenendaal,6m3,Bedrijf_2,1
2023-08-14,Monday,Renkum,3m3,Bedrijf_1,1
2023-06-15,Thursday,Veenendaal,3m3,Bedrijf_2,1
2023-05-09,Tuesday,Eldrik,3m3,Bedrijf_1,1
2023-02-13,Monday,Heerde,6m3,webshop,1
2023-10-19,Thursday,Lage Zwaluwe,3m3,Bedrijf_2,1
2023-07-06,Thursday,Melderslo,10m3,Bedrijf_2,1
2023-03-29,Wednesday,Bunnik,3m3,Bedrijf_2,1
2023-04-01,Saturday,Vogelzang,10m3,Bedrijf_1,1
2023-08-30,Wednesday,Heeswijk,3m3,webshop,1
2023-11-28,Tuesday,Ede,10m3,Bedrijf_1,1
2023-12-09,Saturday,Utrecht,6m3,Bedrijf_1,1
2023-05-26,Friday,De Klem,6m3,webshop,1
2023-05-29,Monday,Veenendaal,10m3,webshop,1
2023-08-03,Thursday,Renkum,10m3,Bedrijf_1,1
2023-09-29,Friday,Utrecht,3m3,Bedrijf_1,1
2023-04-06,Thursday,Werkhoven,6m3,webshop,1
2023-10-06,Friday,Vuren,6m3,Bedrijf_2,1
2023-08-28,Monday,Asperen,3m3,Bedrijf_2,1
2023-06-27,Tuesday,Veenendaal,6m3,Bedrijf_2,1
2023-01-04,Wednesday,Ommeren,3m3,Bedrijf_1,1
2023-09-09,Saturday,Renkum,10m3,Bedrijf_2,1
2023-02-17,Friday,Leerdam,3m3,webshop,1
2023-04-24,Monday,Veenendaal,10m3,Bedrijf_1,1
2023-04-28,Friday,Ede,3m3,Bedrijf_2,1
2023-02-25,Saturday,De Schutterij,3m3,Bedrijf_2,1
2023-07-21,Friday,Heteren,6m3,Bedrijf_1,1
2023-08-19,Saturday,t Zand,10m3,Bedrijf_1,1
2023-06-22,Thursday,Renkum,3m3,Bedrijf_1,1
2023-12-20,Wednesday,Hoenzadriel,10m3,webshop,1
2023-05-05,Friday,Valenberg,10m3,Bedrijf_1,1
2023-08-08,Tuesday,Etsberg,10m3,Bedrijf_1,1
2023-08-07,Monday,Niftrik,10m3,webshop,1
2023-11-28,Tuesday,Zandvoort,6m3,Bedrijf_1,1
2023-08-09,Wednesday,Breedeweg,3m3,Bedrijf_1,1
2023-03-07,Tuesday,Lathum,10m3,Bedrijf_1,1
2023-10-21,Saturday,Ede,10m3,Bedrijf_1,1
2023-03-08,Wednesday,Kijfwaard,3m3,Bedrijf_2,1
2023-03-31,Friday,Meerten,3m3,webshop,1
2023-07-19,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2023-09-14,Thursday,Ede,3m3,Bedrijf_2,1
2023-12-26,Tuesday,Veenendaal,6m3,Bedrijf_2,1
2023-05-09,Tuesday,Ede,10m3,Bedrijf_1,1
2023-08-02,Wednesday,Braamt,6m3,Bedrijf_2,1
2023-12-18,Monday,Wolvega / Wolvegea,3m3,webshop,1
2023-09-01,Friday,Renkum,10m3,Bedrijf_1,1
2023-01-20,Friday,De Wopereis,6m3,Bedrijf_2,1
2023-03-03,Friday,Veenendaal,10m3,webshop,1
2023-01-10,Tuesday,Aam,3m3,Bedrijf_1,1
2023-05-05,Friday,Engbergen,10m3,webshop,1
2023-08-10,Thursday,Overberg,6m3,Bedrijf_1,1
2023-05-05,Friday,Nieuwegein,3m3,Bedrijf_2,1
2023-02-21,Tuesday,Nolde,6m3,Bedrijf_2,1
2023-02-28,Tuesday,Kleine Sluis,3m3,Bedrijf_2,1
2023-03-07,Tuesday,Renkum,3m3,Bedrijf_2,1
2023-12-02,Saturday,Hoenzadriel,6m3,Bedrijf_2,1
2023-12-07,Thursday,Sirjansland,6m3,webshop,1
2023-11-01,Wednesday,Lijnden,6m3,Bedrijf_1,1
2023-02-24,Friday,Veenendaal,10m3,Bedrijf_1,1
2023-12-22,Friday,Renkum,10m3,Bedrijf_1,1
2023-03-13,Monday,Oudewater,6m3,webshop,1
2023-10-12,Thursday,Utrecht,10m3,Bedrijf_2,1
2023-04-04,Tuesday,Utrecht,10m3,Bedrijf_1,1
2023-12-18,Monday,Voorne,3m3,webshop,1
2023-10-31,Tuesday,Ede,3m3,Bedrijf_2,1
2023-02-01,Wednesday,Ede,10m3,Bedrijf_1,1
2023-06-12,Monday,Ede,10m3,Bedrijf_2,1
2023-08-28,Monday,Veenendaal,3m3,Bedrijf_1,1
2023-06-27,Tuesday,Renkum,10m3,Bedrijf_2,1
2023-10-18,Wednesday,Eede,6m3,Bedrijf_1,1
2023-10-16,Monday,Ede,6m3,Bedrijf_1,1
2023-09-11,Monday,Nigtevecht,6m3,webshop,1
2023-08-01,Tuesday,Renkum,3m3,Bedrijf_2,1
2023-09-25,Monday,Utrecht,10m3,Bedrijf_2,1
2023-07-25,Tuesday,Ede,6m3,Bedrijf_2,1
2023-11-13,Monday,Huinen,6m3,webshop,1
2023-01-10,Tuesday,Geitenwaard,10m3,webshop,1
2023-06-15,Thursday,Zetten,10m3,Bedrijf_1,1
2023-11-24,Friday,Ede,3m3,Bedrijf_2,1
2023-07-13,Thursday,Veenendaal,6m3,Bedrijf_2,1
2023-03-30,Thursday,Kromwijk,10m3,Bedrijf_1,1
2023-04-07,Friday,Ede,10m3,Bedrijf_2,1
2023-05-30,Tuesday,Etten,10m3,Bedrijf_2,1
2023-04-07,Friday,Utrecht,10m3,webshop,1
2023-02-25,Saturday,Veenendaal,6m3,Bedrijf_2,1
2023-06-02,Friday,Raerd,3m3,Bedrijf_1,1
2023-06-16,Friday,Ede,6m3,Bedrijf_1,1
2023-03-23,Thursday,Ede,6m3,webshop,1
2023-04-13,Thursday,Renkum,3m3,Bedrijf_2,1
2023-03-24,Friday,Hoek,10m3,webshop,1
2023-01-23,Monday,Lutterveld,10m3,Bedrijf_2,1
2023-11-23,Thursday,Tichelwurk,6m3,Bedrijf_2,1
2023-11-27,Monday,De Beek,10m3,webshop,1
2023-05-13,Saturday,Langerak,10m3,webshop,1
2023-11-03,Friday,Harselaar,6m3,webshop,1
2023-02-25,Saturday,Valenberg,10m3,Bedrijf_1,1
2023-02-22,Wednesday,Ede,10m3,Bedrijf_1,1
2023-11-15,Wednesday,Veenendaal,6m3,Bedrijf_1,1
2023-09-07,Thursday,Harmelen,10m3,Bedrijf_1,1
2023-12-14,Thursday,Ede,3m3,webshop,1
2023-11-10,Friday,Renkum,6m3,Bedrijf_2,1
2023-06-21,Wednesday,Musschendorp,10m3,Bedrijf_1,1
2023-12-25,Monday,Renkum,10m3,webshop,1
2023-12-20,Wednesday,Renkum,10m3,Bedrijf_1,1
2023-04-10,Monday,Utrecht,6m3,Bedrijf_1,1
2023-08-11,Friday,Avest,10m3,Bedrijf_1,1
2023-06-05,Monday,Renkum,6m3,Bedrijf_1,1
2023-03-09,Thursday,Utrecht,6m3,Bedrijf_2,1
2023-10-25,Wednesday,Leerbroek,3m3,Bedrijf_2,1
2023-05-25,Thursday,Veenendaal,6m3,Bedrijf_2,1
2023-02-11,Saturday,Veenendaal,10m3,Bedrijf_2,1
2023-02-17,Friday,Renkum,10m3,webshop,1
2023-01-16,Monday,Veenendaal,3m3,webshop,1
2023-12-23,Saturday,Utrecht,6m3,Bedrijf_1,1
2023-11-08,Wednesday,Ede,6m3,Bedrijf_1,1
2023-01-14,Saturday,Meerenbroek,10m3,webshop,1
2023-03-01,Wednesday,Odijk,6m3,webshop,1
2023-06-09,Friday,Nieuw Wehl,6m3,Bedrijf_1,1
2023-04-10,Monday,Snelleveld,10m3,Bedrijf_2,1
2023-06-29,Thursday,Leuth,10m3,webshop,1
2023-06-01,Thursday,Ubbergen,10m3,Bedrijf_2,1
2023-01-24,Tuesday,Ampsen,10m3,Bedrijf_2,1
2023-11-25,Saturday,Renkum,10m3,webshop,1
2023-04-05,Wednesday,Huissen,3m3,Bedrijf_1,1
2023-02-01,Wednesday,Willeskop,10m3,Bedrijf_2,1
2023-06-29,Thursday,Diefdijk,10m3,Bedrijf_2,1
2023-07-05,Wednesday,Utrecht,3m3,webshop,1
2023-09-14,Thursday,Renkum,6m3,Bedrijf_2,1
2023-12-25,Monday,Varssel,6m3,Bedrijf_2,1
2023-06-19,Monday,Ede,6m3,Bedrijf_2,1
2023-06-12,Monday,Breedenbroek,6m3,Bedrijf_2,1
2023-11-18,Saturday,Ede,10m3,Bedrijf_2,1
2023-02-07,Tuesday,Toterfout,3m3,webshop,1
2023-11-16,Thursday,Drie Hoefijzers,3m3,Bedrijf_1,1
2023-07-28,Friday,Veenendaal,10m3,Bedrijf_2,1
2023-02-13,Monday,Oud-Maarsseveen,10m3,webshop,1
2023-11-06,Monday,Eys,10m3,Bedrijf_1,1
2023-09-06,Wednesday,Biezen,10m3,Bedrijf_1,1
2023-02-03,Friday,Utrecht,10m3,webshop,1
2023-07-29,Saturday,Kortgene,10m3,Bedrijf_1,1
2023-09-18,Monday,Hoogland,10m3,Bedrijf_1,1
2023-02-10,Friday,Pijnacker,6m3,Bedrijf_2,1
2023-02-22,Wednesday,Utrecht,3m3,Bedrijf_2,1
2023-05-02,Tuesday,Renkum,6m3,Bedrijf_1,1
2023-05-23,Tuesday,Utrecht,3m3,Bedrijf_2,1
2023-01-21,Saturday,Ede,6m3,Bedrijf_2,1
2023-04-21,Friday,Ede,6m3,Bedrijf_2,1
2023-09-12,Tuesday,Wolfersveen,3m3,webshop,1
2023-02-13,Monday,Nieuw Milligen,6m3,webshop,1
2023-10-20,Friday,Utrecht,10m3,Bedrijf_1,1
2023-05-16,Tuesday,Gendringen,3m3,Bedrijf_2,1
2023-05-17,Wednesday,Utrecht,10m3,Bedrijf_2,1
2023-08-14,Monday,Boerakker,6m3,Bedrijf_2,1
2023-01-19,Thursday,Kootwijk,6m3,webshop,1
2023-12-09,Saturday,Utrecht,6m3,Bedrijf_2,1
2023-03-09,Thursday,Ede,3m3,webshop,1
2023-04-10,Monday,Wormer,6m3,webshop,1
2023-12-21,Thursday,Avest,3m3,Bedrijf_1,1
2023-07-03,Monday,Vijcie,3m3,Bedrijf_1,1
2023-09-30,Saturday,Winterswijk Corle,6m3,Bedrijf_1,1
2023-12-02,Saturday,Utrecht,6m3,Bedrijf_2,1
2023-07-24,Monday,Utrecht,3m3,Bedrijf_2,1
2023-04-11,Tuesday,Netterden,3m3,Bedrijf_2,1
2023-04-29,Saturday,Renkum,10m3,Bedrijf_2,1
2023-03-29,Wednesday,Leerbroek,10m3,Bedrijf_2,1
2023-10-11,Wednesday,Beesd,10m3,webshop,1
2023-04-12,Wednesday,Lage Mierde,3m3,Bedrijf_1,1
2023-10-17,Tuesday,Hattem,3m3,Bedrijf_2,1
2023-07-26,Wednesday,Ede,3m3,Bedrijf_1,1
2023-08-11,Friday,Utrecht,6m3,webshop,1
2023-07-01,Saturday,Vorden,6m3,Bedrijf_1,1
2023-11-16,Thursday,Bleskensgraaf ca,6m3,Bedrijf_2,1
2023-06-09,Friday,Veenendaal,3m3,Bedrijf_2,1
2023-07-26,Wednesday,Vorchten,6m3,Bedrijf_1,1
2023-12-05,Tuesday,Overlangbroek,3m3,Bedrijf_1,1
2023-04-14,Friday,Ede,6m3,Bedrijf_1,1
2023-01-27,Friday,Arnhem,10m3,webshop,1
2023-08-01,Tuesday,Utrecht,3m3,Bedrijf_1,1
2023-12-15,Friday,Eck en Wiel,10m3,Bedrijf_2,1
2023-04-24,Monday,Utrecht,6m3,Bedrijf_2,1
2023-06-05,Monday,Lede en Oudewaard,10m3,Bedrijf_1,1
2023-01-10,Tuesday,Renkum,3m3,Bedrijf_1,1
2023-04-10,Monday,Utrecht,3m3,Bedrijf_2,1
